user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
8410632@N03	10614770993_99caba30dc_o.jpg	1785	(4, 6)	m	197	831	415	415	5	0	89
8410632@N03	9189461008_3e63217997_o.jpg	1784	(0, 2)	f	1539	623	261	261	10	0	15
8410632@N03	11856436706_2ab09544c7_o.jpg	1783	(25, 32)	f	860	1219	912	911	5	0	111
8410632@N03	11856436706_2ab09544c7_o.jpg	1782	(25, 32)	m	1195	594	867	867	5	0	67
8410632@N03	11856436706_2ab09544c7_o.jpg	1785	(4, 6)	m	498	1286	842	841	0	-30	54
8410632@N03	11848183814_8941281897_o.jpg	1784	(0, 2)	f	2076	202	1188	1422	5	45	21
8410632@N03	11257258806_b498a4dd93_o.jpg	1788	(25, 32)	m	1087	193	616	617	0	30	36
8410632@N03	11257258806_b498a4dd93_o.jpg	1787	(38, 43)	f	258	252	580	581	0	0	69
8410632@N03	10458708263_d954b24be5_o.jpg	1782	(25, 32)	m	1238	425	1186	1186	-20	0	77
8410632@N03	10458708263_d954b24be5_o.jpg	1785	(4, 6)	m	0	486	862	1051	-10	45	21
8410632@N03	10458708263_d954b24be5_o.jpg	1784	(0, 2)	f	2073	812	841	842	10	45	18
8410632@N03	9186485327_df026c1b65_o.jpg	1784	(0, 2)	f	1149	258	1734	1734	5	0	26
8410632@N03	11855498903_a004511ef6_o.jpg	1784	(0, 2)	f	1902	925	1199	1199	10	-45	42
8410632@N03	9186944521_5e3c3ef281_o.jpg	1784	(0, 2)	f	1571	989	325	325	5	0	75
8410632@N03	10458428025_91373894cd_o.jpg	1782	(25, 32)	m	1023	192	899	899	-5	0	66
8410632@N03	10458428025_91373894cd_o.jpg	1783	(25, 32)	f	395	358	816	816	0	0	79
8410632@N03	11848501676_53fc1c8f9a_o.jpg	1784	(0, 2)	f	851	554	765	765	0	0	9
8410632@N03	11849479376_a538c44dc4_o.jpg	1781	(8, 12)	m	1027	114	957	957	5	0	142
8410632@N03	11855597403_42eb95b7be_o.jpg	1785	(4, 6)	m	1020	1632	280	280	-5	0	40
8410632@N03	11848100744_18ec50db56_o.jpg	1785	(4, 6)	m	427	860	765	765	-10	-30	49
8410632@N03	10458593985_83e11db07b_o.jpg	1784	(0, 2)	f	222	366	1024	1025	5	0	70
8410632@N03	11848171894_c3f0abee27_o.jpg	1785	(4, 6)	m	1950	608	823	823	0	0	78
8410632@N03	8923310273_da515df161_o.jpg	1784	(0, 2)	f	860	965	676	676	-5	0	73
8410632@N03	9186395259_2a466beba1_o.jpg	1784	(0, 2)	f	1056	387	1568	1568	-10	0	64
8410632@N03	11856232156_980100fa7c_o.jpg	1784	(0, 2)	f	561	161	476	477	-5	0	72
8410632@N03	8533428107_6e78bc17f7_o.jpg	1784	(0, 2)	f	446	787	1192	1192	-25	45	41
8410632@N03	11855593705_ed13d1a48e_o.jpg	1783	(25, 32)	f	506	1175	416	416	-10	0	123
8410632@N03	11855593705_ed13d1a48e_o.jpg	1784	(0, 2)	f	366	1281	272	272	-10	-15	39
8410632@N03	11855593705_ed13d1a48e_o.jpg	1789	(25, 32)	f	1006	1102	265	268	5	0	40
8410632@N03	8534538114_e900bbef81_o.jpg	1784	(0, 2)	f	433	581	1658	1658	5	0	139
8410632@N03	9186960185_a672a39a80_o.jpg	1784	(0, 2)	f	782	527	1237	1237	-10	-45	53
8410632@N03	9189314346_abbb63cdb4_o.jpg	1783	(25, 32)	f	1777	326	459	459	-15	30	37
8410632@N03	9189314346_abbb63cdb4_o.jpg	1790	(60, 100)	m	1456	309	281	280	5	15	17
8410632@N03	11257242195_8444d6fafc_o.jpg	1791	35	f	271	871	688	660	5	0	92
8410632@N03	11257242195_8444d6fafc_o.jpg	1787	(38, 43)	f	1247	837	656	656	-5	0	95
8410632@N03	11257242195_8444d6fafc_o.jpg	1786	(60, 100)	f	258	178	617	616	15	0	75
8410632@N03	11257242195_8444d6fafc_o.jpg	1779	(8, 12)	f	1480	39	528	529	-5	0	130
8410632@N03	11257242195_8444d6fafc_o.jpg	1783	(25, 32)	f	868	103	516	517	-10	0	117
8410632@N03	9186430993_84df0f5313_o.jpg	1783	(25, 32)	f	1863	302	401	402	-5	15	13
8410632@N03	9186996499_6b9628b900_o.jpg	1782	(25, 32)	m	871	634	294	293	0	-30	48
8410632@N03	9186996499_6b9628b900_o.jpg	1784	(0, 2)	f	457	1525	261	261	-15	-15	55
8410632@N03	9189270816_a813abe241_o.jpg	1784	(0, 2)	f	1831	465	930	931	0	0	24
8410632@N03	9189252850_e85329e936_o.jpg	1785	(4, 6)	m	1834	729	765	765	15	0	128
8410632@N03	9189252850_e85329e936_o.jpg	1783	(25, 32)	f	1412	849	656	657	0	0	134
8410632@N03	9189252850_e85329e936_o.jpg	1784	(0, 2)	f	1032	1012	587	586	5	0	118
8410632@N03	10458414845_45f471e435_o.jpg	1784	(0, 2)	f	1420	726	637	638	-10	0	159
8410632@N03	10458414845_45f471e435_o.jpg	1785	(4, 6)	m	710	734	536	536	-15	15	80
8410632@N03	11257254483_14bc7a4160_o.jpg	1784	(0, 2)	f	0	419	1214	1427	-5	0	52
8410632@N03	11257374503_da676d90c3_o.jpg	1792	(25, 32)	m	308	0	1328	1260	0	-30	34
8410632@N03	8533420791_df3160ed14_o.jpg	1784	(0, 2)	f	1632	1566	465	466	-10	0	37
8410632@N03	8533420791_df3160ed14_o.jpg	1785	(4, 6)	m	780	1373	415	415	10	0	50
8410632@N03	8923979100_f3e82b8ee0_o.jpg	1782	(25, 32)	m	0	1158	463	555	-25	15	7
8410632@N03	8923979100_f3e82b8ee0_o.jpg	1784	(0, 2)	f	1463	965	299	300	5	30	38
8410632@N03	9186659665_3268cbb996_o.jpg	1785	(4, 6)	m	1624	379	796	797	0	0	39
8410632@N03	11258918703_4344e62d6f_o.jpg	1781	(8, 12)	m	392	294	773	773	0	0	84
8410632@N03	11855843853_ee17d064d5_o.jpg	1786	(60, 100)	f	852	707	512	513	0	30	87
8410632@N03	11855843853_ee17d064d5_o.jpg	1784	(0, 2)	f	431	600	472	473	-5	0	85
8410632@N03	10614520166_57ecf2e6f0_o.jpg	1785	(4, 6)	m	667	1122	364	363	0	0	32
8410632@N03	11257399913_d3b40bdf29_o.jpg	1793	(38, 43)	m	1239	0	1008	968	-10	0	86
8410632@N03	11257399913_d3b40bdf29_o.jpg	1786	(60, 100)	f	798	425	967	968	-5	0	82
8410632@N03	11856690136_10ea414749_o.jpg	1786	(60, 100)	f	763	589	316	317	10	0	87
8410632@N03	10458422274_b1bdb1efb9_o.jpg	1782	(25, 32)	m	834	66	732	733	-5	0	102
8410632@N03	10458422274_b1bdb1efb9_o.jpg	1783	(25, 32)	f	432	332	568	568	0	0	122
8410632@N03	11849311186_34a4253232_o.jpg	1790	(60, 100)	m	40	114	548	547	-15	0	76
8410632@N03	11849311186_34a4253232_o.jpg	1784	(0, 2)	f	934	712	412	412	0	45	28
8410632@N03	11855684485_cd964cd7c5_o.jpg	1782	(25, 32)	m	243	674	988	988	-5	0	83
8410632@N03	11855684485_cd964cd7c5_o.jpg	1785	(4, 6)	m	1110	817	568	567	5	0	110
8410632@N03	11258868456_0fbf0850ed_o.jpg	1787	(38, 43)	f	285	118	1176	1177	5	0	66
8410632@N03	11258868456_0fbf0850ed_o.jpg	1786	(60, 100)	f	1265	546	1048	1048	-15	0	112
8410632@N03	11257301333_b772db2bf7_o.jpg	1788	(25, 32)	m	1850	513	797	797	5	0	53
8410632@N03	11257301333_b772db2bf7_o.jpg	1790	(60, 100)	m	1112	521	688	688	-5	15	49
8410632@N03	11257301333_b772db2bf7_o.jpg	1793	(38, 43)	m	345	758	644	644	5	0	65
8410632@N03	9189168302_2f3dbe3031_o.jpg	1784	(0, 2)	f	1239	2169	453	452	20	45	63
8410632@N03	9189341386_458b6e874a_o.jpg	1785	(4, 6)	m	1187	256	778	778	0	0	46
8410632@N03	9186994109_a004f61699_o.jpg	1782	(25, 32)	m	1220	670	281	281	-10	-45	19
8410632@N03	9189247672_b3296aed3c_o.jpg	1784	(0, 2)	f	989	19	765	765	-5	-45	89
8410632@N03	10614505914_ab7c5969a6_o.jpg	1781	(8, 12)	m	895	0	944	881	-5	0	119
8410632@N03	10458597093_eb564790de_o.jpg	1782	(25, 32)	m	1075	176	925	925	-10	0	76
8410632@N03	10458597093_eb564790de_o.jpg	1783	(25, 32)	f	570	382	822	822	0	-15	80
8410632@N03	10458597093_eb564790de_o.jpg	1785	(4, 6)	m	2028	900	644	644	10	-45	54
8410632@N03	11855297875_54964b369e_o.jpg	1783	(25, 32)	f	449	251	999	1115	0	0	93
8410632@N03	11855297875_54964b369e_o.jpg	1784	(0, 2)	f	129	373	817	816	10	-30	134
8410632@N03	8923327943_ccaefa8fe8_o.jpg	1782	(25, 32)	m	1373	543	702	701	-5	0	58
8410632@N03	8923327943_ccaefa8fe8_o.jpg	1784	(0, 2)	f	1726	1565	510	510	5	0	32
8410632@N03	10458495885_17732481af_o.jpg	1785	(4, 6)	m	1638	600	497	498	0	45	38
8410632@N03	9189820260_377484c64b_o.jpg	1782	(25, 32)	m	1016	482	721	721	15	0	41
8410632@N03	10458559404_396be76f0a_o.jpg	1782	(25, 32)	m	949	68	456	456	-20	0	38
8410632@N03	10458559404_396be76f0a_o.jpg	1783	(25, 32)	f	616	166	372	372	0	0	71
8410632@N03	10458559404_396be76f0a_o.jpg	1784	(0, 2)	f	770	551	292	291	0	0	33
8410632@N03	10458457486_c3de339036_o.jpg	1785	(4, 6)	m	1512	411	657	656	-5	0	91
8410632@N03	10458457486_c3de339036_o.jpg	1784	(0, 2)	f	597	650	631	631	5	0	79
8410632@N03	11257861696_7ccc138309_o.jpg	1790	(60, 100)	m	669	202	1294	1294	0	-30	72
8410632@N03	11257861696_7ccc138309_o.jpg	1784	(0, 2)	f	1624	943	714	714	5	-45	51
8410632@N03	11856059754_2b2a759325_o.jpg	1783	(25, 32)	f	680	1263	924	925	5	0	110
8410632@N03	11856059754_2b2a759325_o.jpg	1782	(25, 32)	m	1058	637	860	861	0	0	69
8410632@N03	11856059754_2b2a759325_o.jpg	1784	(0, 2)	f	1764	948	618	618	-25	30	78
8410632@N03	10614722823_7a6c67d5a2_o.jpg	1783	(25, 32)	f	1887	132	847	848	-5	30	23
8410632@N03	10458571036_0ce34e3eef_o.jpg	1784	(0, 2)	f	261	610	828	828	15	0	19
8410632@N03	11257339363_eb0cb58014_o.jpg	1787	(38, 43)	f	1654	943	682	682	-20	0	116
8410632@N03	11257339363_eb0cb58014_o.jpg	1779	(8, 12)	f	1883	240	644	644	-10	0	93
8410632@N03	11257339363_eb0cb58014_o.jpg	1786	(60, 100)	f	929	428	535	536	20	0	95
8410632@N03	11257339363_eb0cb58014_o.jpg	1791	35	f	881	1045	516	516	5	0	116
8410632@N03	11257339363_eb0cb58014_o.jpg	1783	(25, 32)	f	1428	398	465	465	-15	0	167
8410632@N03	11848514975_f23b2df505_o.jpg	1790	(60, 100)	m	517	0	488	420	-10	-15	97
8410632@N03	11848514975_f23b2df505_o.jpg	1784	(0, 2)	f	1369	590	464	465	10	30	39
8410632@N03	8533665433_ef5b2fea40_o.jpg	1784	(0, 2)	f	0	277	1977	2186	-5	0	53
8410632@N03	11855606525_34c9536ae6_o.jpg	1782	(25, 32)	m	1005	647	969	969	0	-15	38
8410632@N03	11855606525_34c9536ae6_o.jpg	1784	(0, 2)	f	1679	800	740	739	-5	0	101
8410632@N03	9186385899_417f68b656_o.jpg	1785	(4, 6)	m	682	704	522	523	-25	-15	7
8410632@N03	8923952050_cd567d73c8_o.jpg	1784	(0, 2)	f	825	562	1007	1007	-20	0	56
8410632@N03	10458448946_7102d03f29_o.jpg	1785	(4, 6)	m	1064	455	631	631	5	0	41
8410632@N03	9186946953_fba4e2c75a_o.jpg	1784	(0, 2)	f	1482	937	350	350	5	0	85
8410632@N03	11847660315_032cc4af1c_o.jpg	1785	(4, 6)	m	941	298	568	567	5	30	10
8410632@N03	9186484187_84f78a03df_o.jpg	1784	(0, 2)	f	685	148	1262	1262	-5	0	18
8410632@N03	10614501456_93d3dbd0bd_o.jpg	1781	(8, 12)	m	1123	57	708	708	-5	0	70
8410632@N03	11257265105_8d73cb80e0_o.jpg	1791	35	f	387	189	1168	1169	15	-30	85
8410632@N03	11257338114_00b3775b68_o.jpg	1780	(8, 12)	m	654	947	864	795	-25	0	61
8410632@N03	11258835425_b33fd6604d_o.jpg	1788	(25, 32)	m	191	90	748	748	5	-45	92
8410632@N03	11258835425_b33fd6604d_o.jpg	1781	(8, 12)	m	1449	54	697	696	0	-30	84
8410632@N03	9189432492_a7b5a245ec_o.jpg	1784	(0, 2)	f	1472	970	803	803	10	15	6
8410632@N03	11257305595_0ef1886722_o.jpg	1793	(38, 43)	m	1319	0	1128	1061	-5	0	40
8410632@N03	11257305595_0ef1886722_o.jpg	1786	(60, 100)	f	497	528	1121	1121	0	0	83
8410632@N03	11855550044_40fd2329a4_o.jpg	1785	(4, 6)	m	300	384	984	984	0	-15	15
8410632@N03	11848936984_752419336a_o.jpg	1790	(60, 100)	m	320	82	542	542	-20	0	80
8410632@N03	11257249555_fe3beb822e_o.jpg	1787	(38, 43)	f	1683	746	728	728	-5	0	113
8410632@N03	11257249555_fe3beb822e_o.jpg	1791	35	f	782	744	664	665	-5	-30	79
8410632@N03	11257249555_fe3beb822e_o.jpg	1786	(60, 100)	f	806	147	604	604	15	0	90
8410632@N03	11257249555_fe3beb822e_o.jpg	1783	(25, 32)	f	1444	121	516	515	-5	0	141
8410632@N03	8923921498_d43b36ab56_o.jpg	1784	(0, 2)	f	691	819	829	828	0	0	49
8410632@N03	9186439775_c057fc1a28_o.jpg	1783	(25, 32)	f	1533	573	937	937	5	0	81
8410632@N03	11855121833_3bda6a373d_o.jpg	1788	(25, 32)	m	706	1251	1045	1045	10	15	11
8410632@N03	11855121833_3bda6a373d_o.jpg	1785	(4, 6)	m	1098	466	816	816	10	0	29
8410632@N03	11856493126_c3430fb13d_o.jpg	1785	(4, 6)	m	129	508	972	972	10	0	43
8410632@N03	9186938855_b2576c812c_o.jpg	1784	(0, 2)	f	1584	945	331	331	5	0	33
8410632@N03	11849085694_b4749f29aa_o.jpg	1781	(8, 12)	m	531	164	380	379	0	0	95
8410632@N03	11849085694_b4749f29aa_o.jpg	1785	(4, 6)	m	481	841	328	329	5	-30	14
8410632@N03	11849085694_b4749f29aa_o.jpg	1784	(0, 2)	f	811	942	301	301	5	0	58
8410632@N03	11257384265_87e29f7411_o.jpg	1783	(25, 32)	f	593	120	472	473	0	0	102
8410632@N03	11855615703_3386588114_o.jpg	1784	(0, 2)	f	668	48	808	807	-5	0	21
8410632@N03	9189582670_ec8aaaf3db_o.jpg	1786	(60, 100)	f	554	956	816	816	-10	0	36
8410632@N03	11848468576_3e4270c10c_o.jpg	1784	(0, 2)	f	0	568	1074	1084	-5	30	124
8410632@N03	11848312043_e6af53cc1c_o.jpg	1784	(0, 2)	f	1200	1085	427	427	0	0	35
8410632@N03	10458502446_0b01239533_o.jpg	1783	(25, 32)	f	984	452	797	797	10	15	48
8410632@N03	10458502446_0b01239533_o.jpg	1784	(0, 2)	f	1397	843	491	490	-5	45	13
8410632@N03	10458521875_7de8656c2f_o.jpg	1783	(25, 32)	f	706	693	618	618	10	30	64
8410632@N03	9189241362_55d81d8a67_o.jpg	1783	(25, 32)	f	1316	368	873	873	-5	0	104
8410632@N03	9189241362_55d81d8a67_o.jpg	1785	(4, 6)	m	2016	463	816	816	5	0	110
8410632@N03	9189241362_55d81d8a67_o.jpg	1784	(0, 2)	f	978	639	669	669	0	0	141
8410632@N03	11257322566_8ca3c6d90f_o.jpg	1788	(25, 32)	m	2210	203	344	343	0	0	199
8410632@N03	11257322566_8ca3c6d90f_o.jpg	1780	(8, 12)	m	2373	945	324	324	-15	0	143
8410632@N03	11257322566_8ca3c6d90f_o.jpg	1781	(8, 12)	m	2001	821	320	320	5	0	137
8410632@N03	11257322566_8ca3c6d90f_o.jpg	1791	35	f	161	173	312	311	0	0	111
8410632@N03	11257322566_8ca3c6d90f_o.jpg	1786	(60, 100)	f	689	446	312	313	5	0	98
8410632@N03	11257322566_8ca3c6d90f_o.jpg	1793	(38, 43)	m	1510	238	308	308	0	0	110
8410632@N03	11257322566_8ca3c6d90f_o.jpg	1792	(25, 32)	m	459	118	304	304	-5	0	165
8410632@N03	11257322566_8ca3c6d90f_o.jpg	1787	(38, 43)	f	1960	335	304	304	5	0	83
8410632@N03	11257322566_8ca3c6d90f_o.jpg	1790	(60, 100)	m	1750	134	300	300	-15	15	86
8410632@N03	11257322566_8ca3c6d90f_o.jpg	1783	(25, 32)	f	1194	423	260	260	0	0	149
8410632@N03	11257322566_8ca3c6d90f_o.jpg	1779	(8, 12)	f	1035	291	236	237	0	0	134
8410632@N03	9186824043_12396b97d1_o.jpg	1784	(0, 2)	f	1759	881	638	637	10	0	139
8410632@N03	10458546994_2e1ff4c828_o.jpg	1782	(25, 32)	m	846	118	400	400	0	30	48
8410632@N03	10458546994_2e1ff4c828_o.jpg	1785	(4, 6)	m	916	593	276	276	5	0	40
8410632@N03	10458546994_2e1ff4c828_o.jpg	1784	(0, 2)	f	476	392	272	272	20	45	36
8410632@N03	9187025601_8bb3c24e3b_o.jpg	1782	(25, 32)	m	1083	817	523	523	-10	15	25
8410632@N03	10614709723_3aee99fd41_o.jpg	1782	(25, 32)	m	1604	721	326	326	10	-30	104
8410632@N03	9189830828_4e03992ce3_o.jpg	1782	(25, 32)	m	975	489	370	370	0	0	35
8410632@N03	9189830828_4e03992ce3_o.jpg	1783	(25, 32)	f	1705	664	338	338	-20	15	36
8410632@N03	9189830828_4e03992ce3_o.jpg	1784	(0, 2)	f	2046	1102	268	268	10	0	96
8410632@N03	9189271908_def6275127_o.jpg	1785	(4, 6)	m	1263	619	523	523	-5	0	51
8410632@N03	11847979463_0fc85a6eaa_o.jpg	1784	(0, 2)	f	916	250	892	892	-10	0	84
8410632@N03	9186551687_b4c32413ab_o.jpg	1782	(25, 32)	m	1230	545	242	242	5	-15	21
8410632@N03	11848478925_5a79b7de15_o.jpg	1782	(25, 32)	m	1708	369	982	982	-10	30	44
8410632@N03	11848478925_5a79b7de15_o.jpg	1783	(25, 32)	f	1106	1056	784	784	-15	30	79
8410632@N03	11848478925_5a79b7de15_o.jpg	1785	(4, 6)	m	1727	1007	523	523	20	0	36
8410632@N03	8534509670_27c0497306_o.jpg	1784	(0, 2)	f	831	913	683	682	-15	30	9
8410632@N03	9186981671_5f4834237f_o.jpg	1785	(4, 6)	m	1383	1214	325	325	-10	0	8
8410632@N03	11258871694_9894073097_o.jpg	1790	(60, 100)	m	1040	324	484	485	-5	-15	13
8410632@N03	8534772068_f8b63f1845_o.jpg	1784	(0, 2)	f	184	423	2066	2066	-15	0	21
8410632@N03	11848882886_bb33e499fe_o.jpg	1784	(0, 2)	f	231	456	385	384	20	30	20
8410632@N03	11855877323_4852af81da_o.jpg	1783	(25, 32)	f	500	1256	400	400	-5	45	45
8410632@N03	11856500546_ac727b3f07_o.jpg	1783	(25, 32)	f	1528	423	695	695	-10	15	41
8410632@N03	11856500546_ac727b3f07_o.jpg	1784	(0, 2)	f	1351	734	567	568	0	0	43
8410632@N03	8533483861_90d7c23fa3_o.jpg	1790	(60, 100)	m	489	162	1096	1097	-5	0	12
8410632@N03	8533483861_90d7c23fa3_o.jpg	1784	(0, 2)	f	847	1458	861	860	-10	0	126
8410632@N03	10614728323_1611ceb6f5_o.jpg	1783	(25, 32)	f	1337	473	899	899	-5	0	33
8410632@N03	10614728323_1611ceb6f5_o.jpg	1784	(0, 2)	f	1040	857	689	688	-20	0	17
8410632@N03	11257345574_aa3a70009e_o.jpg	1793	(38, 43)	m	361	0	1420	1400	0	0	66
8410632@N03	11257345574_aa3a70009e_o.jpg	1783	(25, 32)	f	1286	526	1241	1241	0	0	123
8410632@N03	9186500861_624e5396ac_o.jpg	1785	(4, 6)	m	1405	387	485	484	-10	0	34
8410632@N03	11848052994_3c53db2e54_o.jpg	1784	(0, 2)	f	1115	704	1352	1351	0	0	134
8410632@N03	10458422315_5dc972fe4d_o.jpg	1784	(0, 2)	f	507	470	388	388	0	0	108
8410632@N03	11849269566_7cef942540_o.jpg	1782	(25, 32)	m	1683	317	1077	1077	-15	30	60
8410632@N03	11849269566_7cef942540_o.jpg	1783	(25, 32)	f	1056	999	810	809	-10	0	96
8410632@N03	10614725673_f2aafee907_o.jpg	1783	(25, 32)	f	1313	352	841	841	15	0	34
8410632@N03	11257450213_6755b6716e_o.jpg	1779	(8, 12)	f	610	334	364	364	10	0	116
8410632@N03	11257218345_eaecab4a74_o.jpg	1790	(60, 100)	m	221	68	640	641	0	0	64
8410632@N03	11257218345_eaecab4a74_o.jpg	1786	(60, 100)	f	1381	611	576	576	0	0	80
8410632@N03	11257218345_eaecab4a74_o.jpg	1793	(38, 43)	m	912	339	516	516	0	0	49
8410632@N03	9189826216_3278b9e3d1_o.jpg	1782	(25, 32)	m	776	465	274	274	10	-45	37
8410632@N03	11856411826_e944c0e210_o.jpg	1782	(25, 32)	m	707	597	976	976	0	0	67
8410632@N03	11856411826_e944c0e210_o.jpg	1784	(0, 2)	f	1600	865	739	739	-10	0	106
8410632@N03	11848688485_c8cf539891_o.jpg	1788	(25, 32)	m	1176	662	306	306	10	-45	38
8410632@N03	11856629506_3af0f03546_o.jpg	1784	(0, 2)	f	1293	469	212	212	15	30	9
8410632@N03	11855907974_ecbb1ab364_o.jpg	1782	(25, 32)	m	1535	865	608	607	0	0	53
8410632@N03	11855907974_ecbb1ab364_o.jpg	1785	(4, 6)	m	1320	1232	388	387	-15	0	45
8410632@N03	10458584434_e91f43390b_o.jpg	1784	(0, 2)	f	472	600	659	660	0	45	11
8410632@N03	9189873508_58c4be50cd_o.jpg	1794	(25, 32)	f	1254	623	899	899	-25	0	118
8410632@N03	9189873508_58c4be50cd_o.jpg	1783	(25, 32)	f	929	835	746	746	5	0	184
8410632@N03	9189873508_58c4be50cd_o.jpg	1784	(0, 2)	f	360	809	663	663	-15	15	80
8410632@N03	11856472486_a916826ec5_o.jpg	1783	(25, 32)	f	675	583	1103	1103	-5	0	40
8410632@N03	11856472486_a916826ec5_o.jpg	1784	(0, 2)	f	422	1074	918	918	-5	-45	25
8410632@N03	8533415747_bc4f82fe82_o.jpg	1785	(4, 6)	m	1816	734	408	408	0	0	48
8410632@N03	9186400027_2ff98c18cb_o.jpg	1784	(0, 2)	f	812	642	957	956	5	-30	74
8410632@N03	11257407733_f49fb0a501_o.jpg	1788	(25, 32)	m	245	92	868	868	0	30	72
8410632@N03	11257407733_f49fb0a501_o.jpg	1793	(38, 43)	m	985	210	843	844	5	45	40
8410632@N03	8923984338_d640cde8a6_o.jpg	1783	(25, 32)	f	1356	221	1421	1422	5	0	7
8410632@N03	8923984338_d640cde8a6_o.jpg	1784	(0, 2)	f	1072	890	969	969	0	0	6
8410632@N03	10458574733_838afcb8ae_o.jpg	1785	(4, 6)	m	479	772	625	625	10	0	46
8410632@N03	10458585694_e3cb34e2e1_o.jpg	1784	(0, 2)	f	583	381	820	820	0	45	59
8410632@N03	9186452479_402e110770_o.jpg	1784	(0, 2)	f	849	760	510	510	0	-45	104
8410632@N03	9189757488_9df7928af3_o.jpg	1785	(4, 6)	m	130	143	1339	1339	15	0	55
8410632@N03	9189757488_9df7928af3_o.jpg	1784	(0, 2)	f	790	640	1237	1237	-5	45	27
8410632@N03	9189063950_da0e4d5cf3_o.jpg	1783	(25, 32)	f	1523	502	746	745	-5	15	29
8410632@N03	11855145813_e534825c15_o.jpg	1788	(25, 32)	m	333	686	808	808	-5	45	20
8410632@N03	11855145813_e534825c15_o.jpg	1785	(4, 6)	m	469	255	552	553	0	30	21
8410632@N03	9189790046_4c2f5487fd_o.jpg	1782	(25, 32)	m	956	137	382	382	-15	-30	41
8410632@N03	8534535920_6cd891903b_o.jpg	1785	(4, 6)	m	612	867	1224	1224	-20	-15	11
8410632@N03	11848494565_332152d540_o.jpg	1788	(25, 32)	m	2446	278	351	351	5	0	85
8410632@N03	11848494565_332152d540_o.jpg	1782	(25, 32)	m	1354	366	262	261	0	0	74
8410632@N03	9186554079_bd98a29762_o.jpg	1782	(25, 32)	m	1871	653	274	274	0	0	25
8410632@N03	9186554079_bd98a29762_o.jpg	1783	(25, 32)	f	1238	803	242	242	15	0	18
8410632@N03	11856101766_cf59a48bb6_o.jpg	1785	(4, 6)	m	0	204	1449	1973	10	-30	14
8410632@N03	10458484384_995bdf2ea2_o.jpg	1783	(25, 32)	f	1198	382	612	612	10	15	40
8410632@N03	10458484384_995bdf2ea2_o.jpg	1785	(4, 6)	m	1493	599	503	503	0	45	17
8410632@N03	8533435753_122abc7b92_o.jpg	1784	(0, 2)	f	957	683	313	313	-5	0	65
8410632@N03	10458439616_3d9ef0fee5_o.jpg	1784	(0, 2)	f	1251	90	733	733	0	30	75
8410632@N03	10458539954_456b9f8186_o.jpg	1782	(25, 32)	m	873	105	372	373	-10	30	53
8410632@N03	11257430043_5cf79f47c7_o.jpg	1786	(60, 100)	f	240	709	293	293	-5	0	69
8410632@N03	11856305734_545baf3d42_o.jpg	1786	(60, 100)	f	845	654	340	340	10	0	16
8410632@N03	11257348684_12fcbb179f_o.jpg	1793	(38, 43)	m	1006	140	912	913	0	0	108
8410632@N03	11257348684_12fcbb179f_o.jpg	1788	(25, 32)	m	311	64	824	824	10	0	133
8410632@N03	9189193042_2d1958e8bc_o.jpg	1784	(0, 2)	f	631	803	1428	1428	-5	-15	57
8410632@N03	9189811058_7c8640e17e_o.jpg	1790	(60, 100)	m	1007	393	357	357	0	-45	28
8410632@N03	8923964234_936dfe3db8_o.jpg	1782	(25, 32)	m	1257	395	625	624	5	0	66
8410632@N03	8923964234_936dfe3db8_o.jpg	1783	(25, 32)	f	1949	897	554	554	5	0	97
8410632@N03	8923964234_936dfe3db8_o.jpg	1785	(4, 6)	m	1706	898	466	466	5	0	59
8410632@N03	8923964234_936dfe3db8_o.jpg	1784	(0, 2)	f	1322	961	421	420	-10	-45	33
8410632@N03	11855755683_789e051f80_o.jpg	1783	(25, 32)	f	846	1363	492	493	-5	0	134
8410632@N03	11855755683_789e051f80_o.jpg	1785	(4, 6)	m	1448	1204	325	326	-5	-15	36
8410632@N03	8534542276_a447e9528d_o.jpg	1784	(0, 2)	f	849	827	523	522	0	-45	28
8410632@N03	10614747283_c11679e7e3_o.jpg	1781	(8, 12)	m	1158	86	759	758	-5	15	108
8410632@N03	11848485635_81d8a04fe8_o.jpg	1781	(8, 12)	m	959	1354	950	950	-10	0	27
8410632@N03	11848485635_81d8a04fe8_o.jpg	1788	(25, 32)	m	1657	63	873	874	-5	30	79
8410632@N03	11848485635_81d8a04fe8_o.jpg	1787	(38, 43)	f	964	274	765	765	-10	15	34
8410632@N03	11847953563_dfe74538b9_o.jpg	1784	(0, 2)	f	280	1198	720	720	-20	0	86
8410632@N03	9186356203_c574daa763_o.jpg	1784	(0, 2)	f	0	216	1824	1906	-10	0	87
8410632@N03	9189197526_8492ce3af6_o.jpg	1784	(0, 2)	f	615	278	1689	1690	5	0	86
8410632@N03	10458542536_27e0827177_o.jpg	1782	(25, 32)	m	896	100	392	391	0	15	48
8410632@N03	10458542536_27e0827177_o.jpg	1784	(0, 2)	f	562	386	252	251	20	45	32
8410632@N03	11257660504_d8679bc07c_o.jpg	1785	(4, 6)	m	430	386	744	743	-10	0	73
8410632@N03	11257723533_c60a074a26_o.jpg	1784	(0, 2)	f	1469	331	810	810	5	0	72
8410632@N03	11257424045_2a7d78d95d_o.jpg	1780	(8, 12)	m	366	164	212	212	-10	0	69
